Semana,Agencia_ID,Canal_ID,Ruta_SAK,Cliente_ID,Producto_ID,Venta_uni_hoy,Venta_hoy,Dev_uni_proxima,Dev_proxima,Demanda_uni_equil
8,2015,1,1275,4661318,1309,4,27.04,0,0,4
8,2015,1,2108,5904180,31507,3,18.75,0,0,3
8,2015,1,2856,211532,43147,2,9.08,0,0,2
8,2016,1,1074,185959,1109,4,60.04,0,0,4
8,2016,1,1162,2075241,1309,2,13.52,0,0,2
8,2016,1,1169,1514360,1230,2,33.34,0,0,2
8,2017,1,1280,3025963,1242,2,15.28,0,0,2
8,2017,1,1287,4230404,1160,12,226.32,0,0,12
8,2017,1,1290,4224662,32322,4,32,0,0,4
8,2017,1,1296,221918,1146,1,21.39,0,0,1
8,2017,1,1299,1150951,46772,5,44.6,0,0,5
8,2017,1,2813,4577228,43064,1,8.15,0,0,1
8,2018,1,1006,133576,3631,6,98.1,0,0,6
8,2018,1,1102,2134557,1238,3,29.49,0,0,3
8,2018,1,1106,444560,1278,12,54,0,0,12
8,2018,1,1107,975809,1278,10,45,0,0,10
8,2018,1,1214,445369,48417,10,45.8,0,0,10
8,2018,1,1218,1597021,1284,10,30.2,0,0,10
8,2018,1,1227,4220642,1284,15,45.3,0,0,15
8,2018,1,1232,1793648,1232,1,18.24,0,0,1
8,2018,1,1242,385621,1250,4,30.56,0,0,4
8,2018,1,2855,133254,43285,5,26.4,0,0,5
8,2018,1,4413,7842044,43064,2,16.3,0,0,2
8,2019,1,1004,130200,46772,5,44.6,0,0,5
8,2019,1,1211,7941079,1250,2,15.28,0,0,2
8,2019,1,1223,7994473,1238,2,19.66,0,0,2
8,2019,1,1231,131318,1309,4,27.04,0,0,4
8,2019,4,4701,4394434,43064,2,18.54,0,0,2
8,2020,1,1053,1954066,1129,10,176,0,0,10
8,2020,1,1056,1789518,1160,4,75.44,0,0,4
8,2020,1,1257,4451982,1125,4,38.4,0,0,4
8,2020,1,1264,1468187,1232,2,36.48,0,0,2
8,2020,1,2854,309158,43058,1,9.35,0,0,1
8,2021,1,1059,202273,31690,2,29.58,0,0,2
8,2021,1,1161,180739,35651,4,30,0,0,4
8,2021,1,1162,181067,1278,16,72,1,4.5,15
8,2021,1,1213,4160968,1232,2,36.48,0,0,2
8,2021,1,1602,1536464,31719,8,60.72,0,0,8
8,2022,1,1206,534653,1242,4,30.56,0,0,4
8,2022,1,1206,720724,48421,7,32.06,0,0,7
8,2022,1,1224,1059818,1242,2,15.28,0,0,2
8,2023,1,1215,4681842,37005,8,60,0,0,8
8,2024,1,1106,301228,1216,3,25.14,0,0,3
8,2024,1,1107,455591,35651,6,45,0,0,6
8,2024,1,1203,463541,1212,1,8.38,0,0,1
8,2024,1,2113,1779144,30532,5,38.9,0,0,5
8,2029,1,1020,225005,1146,9,192.51,0,0,9
8,2029,1,1026,228747,1146,3,64.17,0,0,3
8,2029,1,1125,2053922,1064,1,16.67,0,0,1
8,2030,1,1151,4193410,41938,2,19.82,1,9.91,1
8,2030,1,1152,2309863,1284,11,33.22,0,0,11
8,2030,1,1161,660281,1250,5,38.2,0,0,5
8,2030,1,1161,934010,1250,6,45.84,0,0,6
8,2030,1,1169,1542358,1250,8,61.12,0,0,8
8,2030,1,1273,4580975,41938,1,9.91,0,0,1
8,2030,1,2012,208078,43064,1,8.15,0,0,1
8,2030,1,2155,208261,32934,6,42.24,0,0,6
8,2030,1,2156,208440,37361,2,12.5,0,0,2
8,2031,1,1148,233020,1064,1,16.67,0,0,1
8,2031,1,1155,4101664,45143,40,30,0,0,40
8,2031,1,1160,4253842,1212,2,16.76,0,0,2
8,2031,1,1201,1518866,2233,1,19.94,0,0,1
8,2031,1,2808,291065,37273,6,23.04,0,0,6
8,2031,1,2810,1611448,43058,2,18.7,0,0,2
8,2031,1,4401,248771,32815,1,7.05,0,0,1
8,2032,1,1064,3406588,2233,1,19.94,0,0,1
8,2032,1,1069,1825995,1146,1,21.39,0,0,1
8,2032,1,1159,241559,35651,2,15,0,0,2
8,2032,1,1169,2155177,1242,5,38.2,0,0,5
8,2032,1,1255,1010645,2425,1,4.5,0,0,1
8,2032,1,1259,1484403,1250,2,15.28,0,0,2
8,2032,1,2860,4429143,35305,4,25,0,0,4
8,2032,1,5059,4347730,31298,3,26.67,0,0,3
8,2034,1,1030,254094,34050,11,88,0,0,11
8,2034,1,1032,1209233,1129,4,70.4,0,0,4
8,2034,1,1037,4585425,1129,4,70.4,0,0,4
8,2034,1,1045,4444649,1146,4,85.56,0,0,4
8,2034,1,1133,4448163,35651,4,30,0,0,4
8,2034,1,1149,956011,41938,4,39.64,0,0,4
8,2034,1,1149,1595533,48417,2,9.16,0,0,2
8,2034,1,1289,590688,1232,3,54.72,0,0,3
8,2034,1,1295,258117,2233,2,39.88,0,0,2
8,2034,1,1296,4122958,1160,2,37.72,0,0,2
8,2034,1,1299,1717545,1284,2,6.04,0,0,2
8,2034,1,2881,4421925,43069,2,14.82,0,0,2
8,2036,1,1015,362089,1160,1,18.86,0,0,1
8,2036,1,1123,5690456,1232,7,127.68,0,0,7
8,2036,1,1125,586634,1284,8,24.16,0,0,8
8,2036,1,1126,695798,35651,2,15,0,0,2
8,2036,1,1259,2261078,1150,1,13.96,0,0,1
8,2036,1,1262,2338595,1232,1,18.24,0,0,1
8,2036,1,4511,4668527,37058,34,255,0,0,34
8,2037,1,1206,1473267,1284,6,18.12,0,0,6
8,2037,1,1206,2244384,972,2,37.96,0,0,2
8,2037,1,1216,581123,4270,3,25.14,0,0,3
8,2037,1,2802,266117,35309,1,6.25,0,0,1
8,2038,1,1015,269496,35727,4,38.4,0,0,4
8,2038,1,1113,270080,31717,3,18,0,0,3
8,2038,2,1502,4521564,1120,5,105.35,0,0,5
8,2040,1,1013,1368510,1125,10,96,0,0,10
8,2040,1,2110,269024,31507,9,56.25,0,0,9
8,2040,1,2819,4722591,37361,4,25,0,0,4
8,2043,1,1152,1084995,1240,21,175.98,0,0,21
8,2043,1,1255,4324575,2425,5,22.5,0,0,5
8,2043,1,1259,244584,2233,2,39.88,0,0,2
8,2043,1,2051,241214,43084,4,32.6,0,0,4
8,2043,1,2103,3964793,31507,9,56.25,0,0,9
8,2043,1,4512,4749189,30532,6,46.68,0,0,6
8,2043,1,5021,1382669,32861,5,27.3,0,0,5
8,2043,1,5024,1627692,32861,6,32.76,0,0,6
8,2044,1,2830,1334172,35305,2,12.5,0,0,2
8,2044,1,2833,4700007,35305,4,25,0,0,4
8,2045,1,1153,267386,1212,2,16.76,0,0,2
8,2045,1,4416,258397,3333,2,20.28,0,0,2
8,2054,1,1023,2289285,1146,8,171.12,0,0,8
8,2054,1,1243,370394,1250,3,22.92,0,0,3
8,2054,1,1245,4744817,2233,1,19.94,0,0,1
8,2054,1,2113,282459,32934,3,21.12,0,0,3
8,2054,1,5022,2420922,45143,40,30,0,0,40
8,2055,1,1056,4565147,3631,3,49.05,0,0,3
8,2055,1,1071,1990822,1150,1,13.96,0,0,1
8,2055,1,1159,1427375,1284,5,15.1,0,0,5
8,2055,1,1161,190945,1220,3,22.92,0,0,3
8,2055,1,1252,4212354,2233,2,39.88,0,0,2
8,2055,1,1283,205591,1109,1,15.01,0,0,1
8,2055,1,2052,217762,36610,40,30.8,0,0,40
8,2055,1,2057,919136,35452,3,13.32,0,0,3
8,2055,1,2107,700034,35307,6,37.5,0,0,6
8,2055,1,2121,486143,37360,3,18.75,0,0,3
8,2055,1,2121,758656,4270,2,16.76,1,8.38,1
8,2055,1,2124,4364188,40931,6,36.9,0,0,6
8,2055,1,5051,1333311,4280,4,24,0,0,4
8,2055,1,5055,1864340,40217,2,17.96,0,0,2
8,2057,1,1159,138517,1284,6,18.12,0,0,6
8,2057,1,1159,1748301,1240,4,33.52,3,25.14,1
8,2057,1,1250,139577,2233,2,39.88,0,0,2
8,2057,1,1256,2328527,31717,2,12,0,0,2
8,2057,1,2166,1986726,35305,3,18.75,0,0,3
8,2057,1,4459,208950,43064,4,32.6,0,0,4
8,2057,1,4463,2450144,43215,3,30.42,0,0,3
8,2059,7,3302,217944,323,9,73.35,0,0,9
8,2060,1,1110,1666919,1238,1,9.83,0,0,1
8,2060,1,1110,4446413,1284,3,9.06,0,0,3
8,2060,1,1205,623817,2233,1,19.94,0,0,1
8,2060,1,1213,1035879,35651,3,22.5,4,30,0
8,2060,1,1216,1554487,1150,1,13.96,0,0,1
8,2060,1,4404,225142,43147,2,9.08,0,0,2
8,2060,1,4406,229372,43065,4,27.04,0,0,4
8,2061,2,7261,4685742,49028,38,384.18,0,0,38
8,2065,11,3904,182814,43285,5,26.4,0,0,5
8,2065,11,3905,49030,4280,5,30,0,0,5
8,2071,1,1055,2293360,1109,1,15.01,0,0,1
8,2071,1,1061,1678251,1150,56,781.76,0,0,56
8,2071,1,1156,4200512,1240,4,33.52,8,67.04,0
8,2071,1,1157,225181,1284,10,30.2,0,0,10
8,2071,1,1202,888101,41843,2,13.72,0,0,2
8,2071,1,1203,880299,41938,1,9.91,0,0,1
8,2071,1,1208,3189641,1212,4,33.52,0,0,4
8,2071,1,1217,4620720,1250,13,99.32,0,0,13
8,2071,1,2135,224377,37361,3,18.75,0,0,3
8,2071,1,2135,512165,36298,1,6.15,0,0,1
8,2072,1,1052,3554879,1150,1,13.96,0,0,1
8,2072,1,1058,4283726,3631,1,16.35,0,0,1
8,2072,1,1160,193590,41938,2,19.82,0,0,2
8,2072,1,1161,496202,2425,25,112.5,0,0,25
8,2072,1,1252,372722,1150,1,13.96,0,0,1
8,2072,1,1254,1018290,1125,1,9.6,0,0,1
8,2072,1,1254,4288412,1238,1,9.83,0,0,1
8,2072,1,2154,3972171,32940,4,31.12,0,0,4
8,2072,1,2851,1967465,43316,1,8.15,0,0,1
8,2072,1,4454,225294,43285,15,79.2,0,0,15
8,2072,1,4456,4293349,36610,40,30.8,0,0,40
8,2075,4,6601,940184,31512,9,102.24,0,0,9
8,2077,4,6609,46387,34053,28,143.36,0,0,28
8,2078,4,6608,2396952,1250,3,23.1,0,0,3
8,2080,4,6601,2287177,3270,5,59.55,0,0,5
8,2080,4,6606,117634,5310,45,226.8,0,0,45
8,2080,4,6621,110407,5328,3,27.81,0,0,3
8,2081,4,6601,2346923,1144,2,37.72,0,0,2
8,2083,4,6611,4410462,4245,10,119.2,0,0,10
8,2087,2,7231,45266,43161,13,405.6,0,0,13
8,2095,11,3921,3342052,1242,3,22.92,0,0,3
8,2211,1,1212,467173,48421,5,22.9,0,0,5
8,2211,1,1212,1934283,1232,2,36.48,0,0,2
8,2211,1,1226,4465785,1278,3,13.5,0,0,3
8,2211,1,1232,2174365,1278,3,13.5,0,0,3
8,2211,1,1243,927947,1278,10,45,0,0,10
8,2211,1,4104,6161660,43307,48,253.44,0,0,48
8,2213,1,1215,4425522,1182,2,27.88,0,0,2
8,2213,1,1228,803791,1232,5,91.2,0,0,5
8,2213,1,1242,861548,48417,3,13.74,0,0,3
8,2213,1,2831,4596915,30555,2,10.76,0,0,2
8,2214,1,1204,2352177,1309,1,6.76,0,0,1
8,2214,1,1204,4226742,1309,2,13.52,0,0,2
8,2214,1,2107,305549,30548,3,16.14,0,0,3
8,2214,1,4512,305623,1240,2,16.76,0,0,2
8,2214,1,4513,4569335,1146,1,21.39,1,21.39,0
8,2214,1,5003,4664540,3526,4,21.84,0,0,4
8,2214,1,5004,620141,72,6,22.2,0,0,6
8,2215,1,1009,1490331,46772,6,53.52,0,0,6
8,2215,1,1101,2279539,1216,5,41.9,0,0,5
8,2215,1,1110,2150705,1230,1,16.67,0,0,1
8,2215,1,1203,306474,1242,4,30.56,0,0,4
8,2215,1,1214,1364107,1129,2,35.2,0,0,2
8,2215,1,1218,306926,1125,2,19.2,0,0,2
8,2215,1,2804,308004,3894,4,37.4,0,0,4
8,2216,1,1055,80184,2233,11,219.34,0,0,11
8,2216,1,1058,868481,1146,1,21.39,0,0,1
8,2216,1,1156,308692,1125,3,28.8,0,0,3
8,2216,1,1212,1700508,35651,2,15,0,0,2
8,2216,1,1216,966212,2233,6,119.64,0,0,6
8,2216,1,5003,4517998,4245,1,10.48,0,0,1
8,2218,1,1105,465947,35651,5,37.5,0,0,5
8,2218,1,1105,3965622,47840,8,64,0,0,8
8,2218,1,2113,1128580,4270,2,20.1,0,0,2
8,2220,1,2126,4498349,30548,1,6.15,0,0,1
8,2220,1,4422,313092,37057,6,48.9,0,0,6
8,2220,1,4423,2275043,35452,3,15.57,0,0,3
8,2222,1,1002,304647,2233,27,538.38,0,0,27
8,2222,1,1101,304497,34053,4,18,0,0,4
8,2222,1,1204,2146811,1212,1,8.38,0,0,1
8,2222,1,1209,2471685,1109,9,135.09,0,0,9
8,2229,1,1005,2366661,1109,7,105.07,0,0,7
8,2229,1,1014,2048569,4910,2,17.84,0,0,2
8,2229,1,1112,162961,1216,4,33.52,0,0,4
8,2229,1,1114,2340081,1309,5,33.8,0,0,5
8,2229,1,1204,2247950,47840,15,120,0,0,15
8,2229,1,1204,4545007,1250,2,15.28,0,0,2
8,2229,1,2031,349310,5355,2,10.38,0,0,2
8,2229,1,2135,4345769,30531,8,62.24,0,0,8
8,2229,1,2136,564001,31511,6,59.94,0,0,6
8,2229,1,2136,2081652,3894,4,37.4,0,0,4
8,2229,1,2807,349790,3894,4,37.4,0,0,4
8,2230,1,1103,149105,48417,6,27.48,0,0,6
8,2230,1,1106,547966,1284,7,21.14,0,0,7
8,2230,1,1214,4396836,1242,2,15.28,0,0,2
8,2230,1,1217,4226520,1240,5,41.9,0,0,5
8,2230,1,1226,2373766,1242,4,30.56,0,0,4
8,2233,1,1207,4378046,1125,8,76.8,0,0,8
8,2233,1,2811,951737,35303,6,37.5,0,0,6
8,2234,1,2836,2302275,5380,3,22.23,0,0,3
8,2234,1,4510,4728009,2233,1,19.94,0,0,1
8,2235,1,1204,667755,1232,1,18.24,0,0,1
8,2235,1,1204,1044005,34868,15,45.3,0,0,15
8,2235,1,1215,1914111,1238,2,19.66,0,0,2
8,2237,1,1008,1384626,3631,2,32.7,0,0,2
8,2237,1,1104,1731921,1278,11,49.5,0,0,11
8,2237,1,2819,4512317,35303,3,18.75,0,0,3
8,2237,1,2908,4396587,31309,15,93.75,0,0,15
8,2237,1,4102,2309648,40217,3,26.94,0,0,3
8,2237,1,4502,4705150,1284,2,6.04,0,0,2
8,2237,1,4506,2108699,1278,2,9,0,0,2
8,2239,1,1267,517245,1125,4,38.4,0,0,4
8,2239,4,6601,2094180,31719,29,216.92,0,0,29
8,2240,1,1007,1899648,1182,9,125.46,0,0,9
8,2241,1,1204,401457,1240,4,33.52,0,0,4
8,2247,2,1516,4250718,43197,9,79.2,0,0,9
8,2262,4,4905,2258470,1250,16,123.2,0,0,16
8,2263,1,1021,1804728,1150,1,14.76,0,0,1
8,2263,1,1026,2502024,1150,18,265.68,0,0,18
8,2263,1,1131,2481600,1242,6,49.98,1,8.33,5
8,2263,1,1133,772091,1242,2,16.66,0,0,2
8,2263,1,1223,8673744,1182,2,29.52,0,0,2
8,2263,1,2805,2283779,5000,6,35.58,0,0,6
8,2264,1,1221,4524402,1064,1,16.67,0,0,1
8,2264,1,1227,4340089,1212,3,25.14,0,0,3
8,2264,1,2904,1612360,31506,2,12.5,0,0,2
8,2264,1,2905,4688278,3894,15,140.25,0,0,15
8,2270,7,3305,1446806,35651,15,112.5,0,0,15
8,2276,1,1221,1553881,1250,2,15.28,0,0,2
8,2281,6,3201,2373410,5000,8,47.44,0,0,8
8,2627,4,6613,35329,30569,28,195.72,0,0,28
8,2629,1,1055,1558895,1160,1,18.86,0,0,1
8,2629,1,1158,250636,1309,5,33.8,0,0,5
8,2629,1,1253,2446731,1240,2,16.76,0,0,2
8,2629,1,1257,1016147,1284,2,6.04,0,0,2
8,2629,1,4555,1534305,37361,5,31.25,0,0,5
8,2644,1,1113,273953,972,2,37.96,0,0,2
8,2644,1,1113,274156,1250,4,30.56,0,0,4
8,2644,1,1117,4205849,1242,2,15.28,0,0,2
8,2644,1,2102,273975,37361,6,37.5,0,0,6
8,2644,1,2812,4672851,30555,1,5.38,0,0,1
8,2644,1,2838,5893433,31507,3,18.75,0,0,3
8,2650,4,6602,710214,1220,16,123.2,0,0,16
8,2653,1,1031,1951634,1109,1,15.01,0,0,1
8,2653,1,1037,456404,2233,4,79.76,0,0,4
8,2653,1,1043,1313614,1146,3,64.17,0,0,3
8,2653,1,1136,214756,1240,10,83.8,0,0,10
8,2653,1,1139,660205,47840,6,48,0,0,6
8,2653,1,1150,1968276,1250,1,7.64,0,0,1
8,2653,1,1151,2096915,35651,8,60,0,0,8
8,2653,1,1152,658369,1216,1,8.38,1,8.38,0
8,2653,1,1239,2216046,1125,4,38.4,0,0,4
8,2653,1,2001,660967,43069,2,14.82,0,0,2
8,2653,1,2118,406308,36304,1,6.15,0,0,1
8,3211,1,1007,1711802,2233,7,139.58,0,0,7
8,3211,1,1010,396800,1129,2,35.2,0,0,2
8,3211,1,1010,1971364,1150,1,13.96,0,0,1
8,3211,1,1404,1424615,1284,6,18.12,0,0,6
8,3211,1,1414,324881,1220,3,22.92,0,0,3
8,3212,1,1225,218914,1309,2,13.52,0,0,2
8,3212,1,1226,4197752,1240,4,33.52,0,0,4
8,3212,1,1230,216361,2233,1,19.94,0,0,1
8,3212,1,1622,221968,31719,4,30.36,0,0,4
8,3212,1,2156,2429102,30532,5,38.9,0,0,5
8,3212,1,2157,216447,35309,15,93.75,0,0,15
8,3212,1,2157,4568925,30532,10,77.8,0,0,10
8,3212,1,4450,1279859,43285,6,31.68,0,0,6
8,3213,1,1009,4465891,2665,2,32,0,0,2
8,3213,1,1204,52508,1212,5,41.9,0,0,5
8,3213,1,1672,1421883,328,8,65.2,0,0,8
8,3213,1,2110,45404,30532,2,15.56,0,0,2
8,3213,1,4416,4537782,43316,2,16.3,0,0,2
8,3213,1,4422,4247664,37058,3,22.5,0,0,3
8,3214,1,1613,4613755,4280,4,24,0,0,4
8,3214,1,1619,4631001,328,1,8.15,0,0,1
8,3214,1,1621,4187247,35141,1,20.5,0,0,1
8,3214,1,1626,4100975,4280,5,30,0,0,5
8,3214,1,2138,914697,36745,1,11.53,0,0,1
8,3214,1,4430,1336928,43069,3,22.23,0,0,3
8,3214,1,4441,609090,32861,5,27.3,0,0,5
8,3214,1,4443,990314,43285,5,26.4,0,0,5
8,3215,1,2141,641223,36747,2,23.06,0,0,2
8,3215,1,2141,1940688,36747,2,23.06,0,0,2
8,3215,1,2148,412680,37361,2,12.5,0,0,2
8,3215,1,2150,314001,37361,7,43.75,0,0,7
8,3215,1,2162,2304844,40930,4,24.6,0,0,4
8,3215,1,2803,61062,37581,1,9.35,0,0,1
8,3215,1,4444,1275646,43285,3,15.84,0,0,3
8,3215,1,4451,2109088,43066,2,19.26,0,0,2
8,3216,1,1650,4406326,35452,1,4.44,0,0,1
8,3217,1,1014,110134,31690,3,44.37,0,0,3
8,3219,1,1645,349434,303,13,59.02,0,0,13
8,3221,1,1619,111584,30415,3,22.5,0,0,3
8,3223,7,3344,1145499,1129,6,105.6,0,0,6
8,3223,8,3406,4709366,1146,5,106.95,0,0,5
8,4010,1,1172,1192637,43196,1,8.38,0,0,1
8,4010,1,1233,569295,43196,3,25.14,0,0,3
8,4010,1,1256,2287721,43203,2,15.28,0,0,2
8,4010,1,2005,1899143,43316,2,16.3,0,0,2
8,4010,1,2113,1381885,35305,14,87.5,0,0,14
8,4013,4,4701,160812,36275,10,49,0,0,10
8,4013,4,4903,120739,43040,10,68.2,0,0,10
8,4017,4,4801,1134451,49028,3,32.4,0,0,3
8,4017,4,4801,1451305,43023,10,42.6,0,0,10
8,4017,4,4804,10792,43039,15,140.7,0,0,15
8,4017,4,7051,4405032,43185,3,56.58,0,0,3
8,4037,1,1059,1396806,34206,1,13.96,0,0,1
8,4037,1,1151,4239732,43204,2,15.28,1,7.64,1
8,4037,1,1152,1324269,43203,5,38.2,0,0,5
8,4037,1,1167,1498947,43203,12,91.68,0,0,12
8,4037,1,1227,4607997,43198,1,7.64,0,0,1
8,4037,1,1229,4519467,43209,2,13.52,0,0,2
8,4037,1,2009,4437410,35453,2,8.88,0,0,2
8,4040,1,1113,234028,43202,9,75.42,0,0,9
8,4040,1,1204,1376111,43206,7,31.5,0,0,7
8,4040,1,1207,4583540,43203,3,22.92,0,0,3
8,4040,1,1208,7548352,43207,6,18.12,0,0,6
8,4041,1,1151,8190107,1238,1,9.83,0,0,1
8,4041,1,1160,2020363,1242,5,38.2,0,0,5
8,4041,1,1161,4181637,6469,6,85.56,0,0,6
8,4041,1,1256,4329787,1212,2,16.9,0,0,2
8,4041,1,1260,428818,2425,6,27,0,0,6
8,4041,1,2003,423582,37058,5,37.5,6,45,0
8,4046,1,1025,116211,32323,10,56,0,0,10
8,4046,1,1033,4207535,31393,0,0,1,22.22,0
8,4046,1,1045,116052,34206,2,27.92,0,0,2
8,4046,1,1133,435002,43200,3,54.72,3,54.72,0
8,4046,1,1230,1856901,34255,2,32,0,0,2
8,4046,1,2824,116068,43307,4,21.12,0,0,4
8,4046,1,2825,1086909,31512,2,19.98,0,0,2
8,4046,1,4511,4588212,43207,5,15.1,0,0,5
8,4046,1,4514,4679758,43118,1,9.91,0,0,1
8,4046,1,5011,117167,34891,3,48,0,0,3
8,4049,1,1042,2054722,35571,3,64.17,0,0,3
8,4049,1,1140,1249945,41843,3,20.58,0,0,3
8,4049,1,1250,2007915,43207,4,12.08,0,0,4
8,4049,1,1256,4238671,43200,1,18.24,0,0,1
8,4049,1,1262,2470781,43206,22,99,0,0,22
8,4049,1,1264,428869,34892,3,48,0,0,3
8,4049,1,2834,1765891,43069,6,44.46,0,0,6
8,4049,1,2837,2414608,37361,2,12.5,0,0,2
8,4051,1,1105,2019513,43203,5,38.2,0,0,5
8,4051,1,1110,969938,43201,3,29.49,0,0,3
8,4051,1,1110,1510169,43203,19,145.16,0,0,19
8,4051,1,1203,1738325,43118,3,29.73,0,0,3
8,4051,1,1209,122718,34089,9,86.4,0,0,9
8,4051,1,1227,443172,43118,1,9.91,0,0,1
8,4051,1,1233,2469611,43207,3,9.06,0,0,3
8,4051,1,2005,4579329,43316,2,16.3,0,0,2
8,4051,1,2111,2002743,37361,2,12.5,0,0,2
8,4051,1,2801,4222834,43316,1,8.15,0,0,1
8,4051,1,2802,823354,35453,3,13.32,0,0,3
8,4051,1,2802,4125067,35305,2,12.5,0,0,2
8,4051,1,2812,123366,34226,3,25.68,0,0,3
8,4051,1,4505,4617207,37058,2,15,0,0,2
8,4051,1,4506,4703870,37058,3,22.5,0,0,3
8,4063,2,1550,1948818,34786,198,4229.28,23,491.28,175
8,4063,2,1559,4437438,43209,10,70.4,0,0,10
8,4064,2,1559,4690504,43169,4,73,3,54.75,1
8,4086,5,3007,653378,30552,75,555.75,0,0,75
8,22090,1,1003,1652815,1125,10,96,0,0,10
8,22090,1,1005,90434,3631,3,49.05,0,0,3
8,22090,1,1009,476118,1146,3,64.17,0,0,3
8,22090,1,1108,293985,32819,2,17.78,0,0,2
8,22090,1,1111,278311,1242,4,30.56,0,0,4
8,22090,1,1112,2298439,32819,2,17.78,0,0,2
8,22090,1,1201,4370745,2665,6,96,0,0,6
8,22090,1,1204,2329805,4910,16,142.72,0,0,16
8,22090,1,1603,2220374,4280,5,30,0,0,5
8,22090,1,2805,278155,43066,2,19.26,0,0,2
8,22090,1,2807,7718809,43316,1,8.15,0,0,1
8,22090,1,4407,109182,43064,5,40.75,0,0,5
8,22187,1,1151,228136,2425,17,76.5,0,0,17
8,22187,1,1151,228728,31423,2,21.38,0,0,2
8,22187,1,4453,1700379,35107,2,10.92,0,0,2
8,22187,4,6654,4452562,34053,20,102.4,0,0,20
8,22362,1,1053,107462,3631,2,32.7,0,0,2
8,22362,1,1053,1192522,73,1,21.32,0,0,1
8,22362,1,1063,620939,4910,2,17.84,0,0,2
8,22362,1,1156,458374,1220,21,160.44,0,0,21
8,22362,1,1236,108344,1278,20,90,0,0,20
8,22362,1,1236,108773,2233,2,39.88,0,0,2
8,22362,1,1652,108140,35144,2,41,0,0,2
8,22362,1,2110,278508,35309,6,37.5,0,0,6
8,22414,1,1012,4556050,1182,14,195.16,0,0,14
8,22414,1,1111,6276103,1230,6,102.12,0,0,6
8,22414,1,1214,1683748,1216,1,8.38,0,0,1
8,22414,1,2809,87228,37361,10,62.5,0,0,10
8,22414,1,2809,6082319,43285,6,31.68,0,0,6
8,22414,1,2820,4649618,43069,3,22.23,0,0,3
8,22560,1,1074,1100404,1146,8,171.12,0,0,8
8,22560,1,1080,162760,815,2,32,0,0,2
8,22560,1,1222,2263557,2233,1,19.94,0,0,1
8,22560,1,1260,1159632,972,12,227.76,0,0,12
8,22560,1,2027,41622,40680,10,68.6,0,0,10
8,22560,1,2033,162762,5000,25,132,0,0,25
8,22560,1,2121,160680,32933,10,70.4,0,0,10
8,23669,1,1111,2000577,1309,1,6.76,0,0,1
8,23669,1,1115,4247256,1212,8,65.84,0,0,8
8,23669,1,1222,4503851,34868,20,60.4,0,0,20
8,23669,1,2122,245744,43033,10,61.5,0,0,10
8,23669,1,2832,2145156,43069,2,14.82,0,0,2
8,23719,1,1161,315544,45143,40,30,0,0,40
8,23719,1,1278,511354,1212,4,33.52,2,16.76,2
8,23719,1,2802,678482,43068,10,38.4,0,0,10
8,23719,1,4405,1131702,35107,5,27.3,0,0,5
8,23899,1,1123,1448355,1309,14,92.26,0,0,14
8,23899,1,1241,443602,1687,1,18.98,0,0,1
8,23899,1,1242,445823,1160,2,37.72,0,0,2
8,23899,1,1244,1522902,1278,4,18,0,0,4
8,23899,1,4501,4394320,1216,2,16.76,0,0,2
8,24539,1,1106,1441308,43202,3,25.14,0,0,3
8,24539,1,2101,147334,30552,1,5.38,0,0,1
8,24539,1,2103,2403140,32937,2,14.08,0,0,2
8,25699,1,2006,160597,35456,2,10.38,0,0,2
8,25759,1,1226,4602925,1232,2,37.96,0,0,2
8,25759,1,2121,47660,30548,3,18.45,0,0,3
8,25759,1,2121,593726,31511,2,21.52,0,0,2
8,25759,1,2129,2066929,31506,2,13.88,0,0,2
8,25759,1,5513,4287949,5707,54,907.2,0,0,54
9,1111,1,1005,1133513,2233,5,99.7,0,0,5
9,1111,1,1013,65572,2665,4,64,0,0,4
9,1111,1,1204,4105341,1212,1,8.38,0,0,1
9,1111,1,1410,1843881,972,3,56.94,0,0,3
9,1111,1,1633,66946,4270,8,67.04,0,0,8
9,1111,1,1643,993566,4245,1,10.48,0,0,1
9,1111,1,4410,62134,37058,3,22.5,0,0,3
9,1111,1,4413,1114928,43065,2,13.52,0,0,2
9,1112,1,1414,337235,32819,2,17.78,0,0,2
9,1112,1,2805,4681430,37361,2,12.5,0,0,2
9,1112,1,4402,330634,37058,6,45,0,0,6
9,1113,1,1005,65869,1160,2,37.72,0,0,2
9,1113,1,2107,17533,32934,1,7.04,0,0,1
9,1114,2,52,17815,43158,12,157.32,1,13.11,11
9,1114,2,124,4434990,32303,44,309.76,0,0,44
9,1116,1,1062,173217,2665,2,32,0,0,2
9,1116,1,1165,2275904,1278,5,22.5,0,0,5
9,1116,1,1616,36200,33734,4,30,0,0,4
9,1116,1,2128,2406352,36745,6,69.18,0,0,6
9,1116,1,2130,381145,31588,1,11.53,0,0,1
9,1116,1,2130,4181586,36749,2,23.06,0,0,2
9,1117,1,1049,59846,3631,2,32.7,0,0,2
9,1117,1,1066,351105,2233,1,19.94,0,0,1
9,1117,1,1074,4362308,1160,4,75.44,0,0,4
9,1117,1,1271,4506287,35651,8,60,0,0,8
9,1117,1,1444,57749,972,2,37.96,0,0,2
9,1117,1,1456,358655,1220,4,30.56,0,0,4
9,1117,1,1457,1466272,1230,2,33.34,0,0,2
9,1117,1,1466,1694390,1250,16,122.24,0,0,16
